file_id	score
21ca431f-1215-462d-b213-0dd018d5004a	0.0
220fbf6d-d84e-4a49-839b-c5ca0d46bed2	0.0
2400efa2-a09b-4c09-9630-baf9b3b6da46	0.0
242bb7b9-0084-437a-9fd2-d5f372348f15	0.0
247ffdb9-290f-4b44-894e-6adad279e5b6	0.0
24c16564-a03d-4065-aff2-00b67a96515e	0.0
255f6504-b240-4fb1-8aca-1bf946500677	0.0
26b22fb4-f4f9-4e77-8827-732ff3cf92b4	0.0
26c7afdd-9fc5-43df-a99f-405ccf764b63	0.0
2754cbbc-c925-41aa-ba57-bbaf3ea0f2b9	0.0
28222866-bb84-4bd5-9954-54a5acd4ec78	0.0
29305e7a-f1a6-4488-b0f4-18353c6e5f24	0.0
29ff1e46-97a6-4f9f-8c89-6655f0d1c223	0.0
2aa4ca98-f138-48bf-80b4-f072924609d0	0.0
2b26826d-3e0b-417c-ac5f-49b5ebc7cee9	0.0
2b29f15c-a8f8-4d33-98f8-9c70428747ed	0.0
2b4a0b28-2d83-47e4-b88e-204ea035eadc	0.0
2b7db099-fa10-4b77-9338-f0965a8461dd	0.0
2bce1172-c4ad-47a6-b1a4-2c51c6b5eef0	0.0
2c39a4d9-000c-48d3-b75c-9376063655dc	0.0
2f32a106-7674-4dcc-9cab-daa32523a82b	0.0
2f55e769-65d8-4b26-b9fe-d9186f1cb6ef	0.0
306431ec-4e2a-4bd5-86f4-8d8492eab7af	0.0
312c7717-c602-45ac-8446-4518f709fcdc	0.0
3142f565-43e8-4d7d-a64a-e79753f49ff2	0.0
32ba9a08-b6db-47e9-a459-fbed5a3401d6	0.0
32c845e5-3f4f-46f6-a24a-4960e34efeb4	0.0
3376b34e-486e-4ebb-8525-ec3cc47af1e2	0.0
339fb0cb-3830-4374-8ad6-2626a26eb0b8	0.0
33b76142-fd25-483e-83d3-97859f0a48e9	0.0
34fba955-6bdd-494f-8edb-a69be6236cd6	0.0
35576b9f-d5a8-46b3-a428-93f314b1b8e5	0.0
355f7f95-842e-4dc3-8b6a-ca5084c5b5cf	0.0
367a7254-133c-45f4-ba45-8805980a7b5f	0.0
369ec5e6-0c75-4005-8873-6b6c13537034	0.0
379542f9-26eb-45bb-b4db-992918993b4d	0.0
37dc969d-f70b-43bd-a8c6-2764873b23cb	0.0
3816afd9-a60f-4f17-bd81-ef60b2aa1ede	0.0
38dc0b81-8bf0-465a-8629-ce1864a61c8a	0.0
38fc3103-aab2-469b-a614-2a56ed42bd21	0.0
39edc1a9-7d9a-4beb-8200-6b3fe2057f1c	0.0
3b144cc6-5bfe-4940-bc15-11eed9b7fb65	0.0
3b55c218-acde-4b41-9db9-7d8b01114d68	0.0
3bc30870-a220-4cc2-b5be-9f22882873ff	0.0
3d368b6a-e5fc-4ad0-9e88-5ff42c7ed4c6	0.0
3dad2fce-c317-4b87-b327-121b50a468cb	0.0
3e4125f1-e600-465d-b782-8e53e6699129	0.0
3e508a16-98a7-4ae3-bfb5-e895ed59f9c2	0.0
40c2fdc1-86a4-41b4-8856-fcf563d6b9ca	0.0
418cc54c-2a81-4a86-81b5-e7dc9a261ddd	0.0
41c56ee9-8b63-4076-a0c7-1c8559bfc57c	0.0
4342d7f1-dce1-48b4-a418-91eccd918df4	0.0
43521e37-4c85-4eec-a0c7-1cbf3b3db54a	0.0
43edf666-c9d2-4042-8277-fec2960acd5c	0.0
4499e44a-7a67-4af8-b66f-c50a6a4570ba	0.0
44bea9dd-1617-4a77-ba9f-7f1859713d6f	0.0
44ea5515-6b02-48c9-84a1-eedae560f000	0.0
4606d03e-dcb5-4546-acc6-4a96915c6b88	0.0
466ed3ab-3539-4e8d-95b3-805efdc69838	0.0
468f90cb-bbf9-47c5-9404-dfc08dca52fc	0.0
46c77b59-b57a-4449-935f-41ce1087f32e	0.0
478dd718-2dd5-45c3-a083-7539bfbe44e0	0.0
47d819c3-ac0d-4c61-ad2a-ef196de082cb	0.0
489a43e5-928b-4b4b-ab97-93246d0e2581	0.0
4912c8ac-907c-469e-b2c2-bcef62f62dc5	0.0
4959c93b-85a9-482d-8b3b-825750d186dd	0.0
49b95773-653a-42c3-b892-f14db3985323	0.0
4a7415b3-31f8-40a8-b326-5092c0b05a81	0.0
4c04828a-5df0-48d5-8a55-78a550cbff6c	0.0
4dad4cf2-7221-4f64-811e-1ca32610c1eb	0.0
4e9e1ae8-e232-4108-a82f-73e33ff9a69b	0.0
4f5bf1ce-0ebb-4d84-970b-bab181ddf98b	0.0
4f7c3202-d5a2-4b39-a4e7-818ebbc590de	0.0
4f9ecd0c-a39e-4a6b-ab21-6e26c95b1a7a	0.0
4ffb5622-5eec-4df9-a401-23dab7f9f9d1	0.0
50301819-b50e-490f-96b1-2b42d665985a	0.0
50543e04-8e32-485e-b704-5644b3a79a30	0.0
50d57d10-ea31-4375-9dbd-f9fabf20c80f	0.0
51301e41-28d5-435d-b051-8acfbb7c25e4	0.0
5142ca7d-708e-4614-93b0-6965e57b2bb9	0.0
51d2f240-0f0b-463c-a70f-04e9eff5c1af	0.0
538c5182-c4b4-45e5-b79d-593a89e2d349	0.0
55311190-2236-4e65-877e-fe413918b352	0.0
55e45219-a4a4-4bfd-9f1f-503426345c28	0.0
57195e02-c5b5-4b4f-9c38-3be9e0e2a220	0.0
571e8d2e-a0aa-4f22-b274-966ac6efb096	0.0
58224478-175b-4005-9ef2-2b4badb94764	0.0
585f0f63-95de-4928-89e9-ba7282dd7474	0.0
58fef7f8-329c-4fc7-8d93-d813d54f2c0b	0.0
599c33d9-330d-4a79-b877-30d3303bb502	0.0
59bc73be-d873-415b-b679-c4790433e0a5	0.0
59efd8c2-8dd4-4c4a-948f-c127b2b91e88	0.0
5a832aaa-4834-4eee-8d8e-753142ecb5c8	0.0
5b1d5765-a3e2-4d37-a2d2-d2bd2c1392d4	0.0
5c544e90-807b-4d2d-b75b-95aa739aed45	0.0
5d56bc5e-8bc8-49e1-a8c2-b22841c035e0	0.0
5e0329a2-6d6e-4c5b-b2d8-b4ca19a40e5b	0.0
5e582813-388e-483d-882b-fb04e380dea4	0.0
5e8df812-4537-4984-b6b6-038bfc6a0d69	0.0
6007ef51-90e5-4057-b59e-157068ab4717	0.0
60ad213a-b353-4fd2-ad73-f17f13424923	0.0
611472b4-3de1-4b58-8e09-08d9b6bc8515	0.0
61b6d5aa-a895-4f87-b93b-68bf4b94777b	0.0
61d0f319-1b63-4dca-ab65-ec624462597e	0.0
632e0d5b-fe06-474b-a266-3e11e74f60d5	0.0
63d682c8-9d8f-4953-b3b5-b73829f82af7	0.0
6469c10e-0892-4b84-8d3d-48fb72360eed	0.0
661e5c9e-9473-4684-b7fd-389846a431ba	0.0
66cd3de2-08fe-4e42-8979-ab9d53e41549	0.0
676bbd18-2ce2-498c-bfce-5f84763cd862	0.0
681cc00e-e676-4aea-b307-10359bf4fea6	0.0
6a2edf7d-f77c-4495-9cd9-25da5e83b14c	0.0
6b5b3cfb-0e2d-43f7-9205-2f1d3cb718a2	0.0
6bde5184-4680-40f5-995a-8e81a5c0a141	0.0
6c77b613-bc34-4a40-a5c9-6123547b1a10	0.0
6c8846d1-6927-4f85-9da8-3c7a7fa75da8	0.0
6c9d0229-87e4-4c2f-adae-a3294cf871cb	0.0
6de8d9e8-8779-4e47-b340-4ba0ab96864f	0.0
6e5ae2d7-7861-4b43-8ce0-dbef4b80b190	0.0
6f513adb-534d-4299-a8f5-b1d572278e51	0.0
6f83a129-ea7c-4b29-acc2-1a93143a1809	0.0
6fb64fe6-eea0-4a8a-8bbe-f40330a13b8a	0.0
70983ea7-4617-4e31-9ed0-1f3b80840871	0.0
7272d60d-9ab8-4112-b9a7-cf1089e53a0a	0.0
731af3a1-2534-48a7-84a9-c51fd93b3b5b	0.0
731eb13c-37e1-4558-b244-82f6c4c7b6bd	0.0
73be3721-ba35-44bc-a321-703038b77e1b	0.0
741eb330-e2d0-4c48-bac3-c218061a26d1	0.0
7430efd0-339f-4f3e-ab1f-afb2407c802e	0.0
763a561f-a8b1-44bc-a9c0-c24461cf59f9	0.0
76e473cf-d3d8-44fb-94b6-0052e687694a	0.0
772df127-e93a-4c4b-a73d-c957874211fc	0.0
778cbcef-4e35-4a51-8180-5f6be89ccb14	0.0
783adda6-1e0b-456a-850b-e4e1b9069389	0.0
78d09063-07ff-46cd-b018-5b8719ed8389	0.0
78f783c0-9fb0-4b0d-b329-e8a5287f0e3b	0.0
7919df6a-ed94-463a-afcf-0af7155de6ab	0.0
7af0f148-c072-4be3-a2c7-47d28eecf604	0.0
7b51b43a-a044-4ef4-8bb3-d5b1d984d255	0.0
7bb5ff36-0ddc-4366-9fe2-b88cd761392b	0.0
7bdeafe4-f16a-4409-9d80-1bbdbe30e0b8	0.0
7c0cbac9-a64d-47cf-a526-b7e2b36e79f0	0.0
7c893a61-470f-4822-b471-bc4bc0383c07	0.0
7d204500-d7f7-46e6-9320-4a3cbd8c5b60	0.0
7e6ee6eb-d47e-42ca-866b-50a1682002b1	0.0
7ece0ff1-b17c-4260-a8c1-99bb30543058	0.0
7ee1e646-b0f1-4c03-b4d8-cf3e483958ca	0.0
7f248805-e046-4be7-9440-f930cac25a77	0.0
7fb7d8e8-ad9c-4bb6-9f19-dc941509f541	0.0
816ef00d-0b4c-4e05-92e1-5d8109ceb38c	0.0
817466ba-b18c-47ef-a87b-cf7390023428	0.0
819cefc4-f598-4432-800a-2c958b086cf2	0.0
827cbe6f-3b6e-462c-9d17-fd4c244b8000	0.0
82818a3c-c886-410c-9b03-f55538e51354	0.0
82c43cea-7fb8-461a-9154-7d049adc7b61	0.0
82da2cda-9d49-4b98-8961-e48e1a5ae576	0.0
83307da1-d033-4df1-873c-74c7a0e49eb9	0.0
855eee25-2c3b-40e7-b848-d8b3237a1eae	0.0
866b6722-ca03-43f0-bdf5-ac1bb72e1da7	0.0
87346ee2-fa4b-405d-97d3-2e17201eb1e2	0.0
87972d94-8559-462e-8010-4c5b323c2a97	0.0
87a254d6-4bf0-4998-abe0-39e77f879291	0.0
88705c87-4851-4dda-8102-71a591c60df1	0.0
891eaa99-47a9-4a40-b991-6da0c6325842	0.0
897d2c48-43fb-4288-b3d8-d120b02a8646	0.0
89898fc4-81fe-42c7-9993-d0d4b2638cbc	0.0
8a858f9c-66c2-458c-b405-00ef1d8cc7de	0.0
8ac84135-9fa3-43cd-b4f1-798853a2610d	0.0
8b04a958-c0d3-4621-9636-5bf2eca4e383	0.0
8bac5def-afd9-4ccb-812c-676e3a257f61	0.0
8bd72fb3-a18f-4daa-a8e1-fb23b4e0a69e	0.0
8d74d5ec-c1c2-44b8-9447-2d5bb99b4333	0.0
8dc05a3f-fba0-4f76-8645-1e874e48895b	0.0
8e50436d-3c13-4091-9179-990ac5478cb1	0.0
8ead383f-b0dc-4128-9f21-773f5974d5be	0.0
8eca67ae-61e7-4b3c-82a3-3e189bb3abcb	0.0
8f04dbcf-f6cc-43b9-9962-c8c949a04049	0.0
8fa54f8d-0455-472a-a26c-2a82a0a72fb6	0.0
907f9347-54b5-4bdb-b9d2-5bc4ab40e558	0.0
91ca09af-dd87-4f97-b028-501637ab6163	0.0
923466bb-23d5-455a-9e3c-932028de7835	0.0
92699723-ee14-423a-9a4d-0829f9820c11	0.0
930f7d18-4c0a-4cc5-af22-7ebc54077a65	0.0
93a6d5a4-1628-47c3-9187-5a8716cf3fa7	0.0
94764f4b-acec-425b-a4d9-4281b4e89751	0.0
95efaa86-41a4-498b-afa1-e8f2118438a2	0.0
989eaa65-6b4e-4b65-a2f0-2b39624d9a00	0.0
991557c1-4527-4221-9a78-5d7ee53932a8	0.0
99d74ec3-03a8-4e93-bc06-65bdf9c96587	0.0
9a42709b-1189-4678-a2fc-ea353ac0146b	0.0
9bb21cf8-ef69-4f75-8e7c-d1292d19f106	0.0
9cb17fc1-f9fe-4413-a10b-e6a9ffea3d87	0.0
9d96a368-8675-42ab-ad4e-6d377983624c	0.0
9f3162ab-e5da-4688-a483-78630f654cfd	0.0
9f3d81a8-c9c9-49b0-83d7-e6d87b2968cf	0.0
9ffd1588-8b6d-44d4-9bad-a10bc1f23865	0.0
a01942d1-a60d-4300-822f-97c65b77da74	0.0
a0202e8d-0b83-4d93-a8af-f540db11a879	0.0
a054437a-530d-48f0-866a-9fcba35de486	0.0
a0e2f400-69c5-40e1-9fda-026bcbd4020c	0.0
a16cfe54-f5bd-4ad9-a555-b8030d371e2b	0.0
a1acba52-8600-4d57-bf6e-426fc3e97af2	0.0
a2d09f50-ff85-48e8-a472-aa9107c25d95	0.0
a2da5630-1da0-4b67-94b6-7f9e13de8143	0.0
a3b2d2b4-87e2-47d4-b9f0-d60285a0b542	0.0
a4e34942-0c59-4faf-9500-1e6e54a55dff	0.0
a4fc52e9-5926-4dea-be97-c7dcd52f159a	0.0
a4fec6ff-5e30-4f18-88a7-be59ff5652a7	0.0
a5c7c7ec-2cc0-4a6f-9ab4-acf54f4cf7f4	0.0
a68e6b76-57ee-4e0b-8b90-6b197cb36bbd	0.0
a7e6c17a-4235-46b2-9140-c42f64de2750	0.0
a8770bc7-6c55-4988-a0e2-58762f693bdc	0.0
a8a6e274-8b7b-43b4-822a-a98a82a0dabf	0.0
a917219c-b528-420f-8d9f-1b18f0efb755	0.0
a93e9b60-57da-46e8-ae5e-a19cdd306638	0.0
a94583f9-ac30-46b8-80fb-361b5c1d3216	0.0
a9a8eac4-7d90-4181-85d0-73e23a1015a1	0.0
aa392d81-ef2f-4219-8c45-94c9d3f8711b	0.0
ab198676-4b10-4bed-b5bd-e176e256799d	0.0
ac4205d9-a072-4d8c-b3c0-a55cbd091ffa	0.0
ac6d8109-5c97-4925-8ab1-b8be8225cfaf	0.0
aced45fb-9b2c-4d8b-9945-768ed7aba9d9	0.0
ad56fe66-3dd4-4f78-a66d-bea49267f97e	0.0
addd6112-ab55-425f-8079-1de9a78d8f46	0.0
adeeed28-55db-4d86-8b8c-0b17d9cce1a2	0.0
b003b8f0-718e-4dd0-9e26-fe03be29a65d	0.0
b073b8c2-e161-4f43-b0e7-d260a2b4e3f2	0.0
b0b869fd-1e8c-4b6e-bea6-d3e803c1d505	0.0
b0e803b6-1074-4ce4-94c8-3d9646cf2610	0.0
b1852dd1-6b73-4069-9db7-b660b6b7e156	0.0
b1a8a6b8-5b34-4cc3-b7b2-21a252da193a	0.0
b1f4a55e-6369-43a4-88db-d9592d9f7ab1	0.0
b2081836-cece-4ed1-aa04-cc8ee08fe1e0	0.0
b24ecf62-2c26-443f-ba20-372c1475e9f7	0.0
b2a08d67-3d17-4a8b-9438-0506d3cb9824	0.0
b2a225e3-3c06-4228-8452-1d42a53c54e3	0.0
b2b75591-bbf1-4d60-978f-4eed933e5203	0.0
b3ed7254-e1b4-46d9-9668-34c98c1fbcc6	0.0
b452326b-0006-4ad2-815f-428c8cdab618	0.0
b6508d8b-a850-4416-bac4-15e2ed06c40c	0.0
b6f57ab4-3784-4a2c-bdb2-2f2c5645785a	0.0
b6fbaf86-998c-4381-88f9-be6bc5abbd2d	0.0
b8a58e8b-a753-4c2f-84e9-a5c47cf071c8	0.0
b95e9093-d3cf-434d-903c-f5d5ab2a17fa	0.0
ba78e5cd-bff9-406f-95da-9256a4e49daa	0.0
ba980238-1fb1-4852-9d33-a7f9728fdc4e	0.0
bb636af7-c2f8-44f4-a94e-e67889854ebf	0.0
bbdce0ce-e463-4133-8189-2ecc78431662	0.0
bc81a19a-5181-4d54-867e-2140a4f0a26c	0.0
bc9db52b-91e7-41e1-81da-7bf961376335	0.0
bcce18c4-d1e4-46cd-9d91-6d87d1c05ceb	0.0
bced496d-2df5-4453-88d5-00157cc50d2d	0.0
bcfa2577-71c8-40d8-9bce-8d5e74f7b909	0.0
be1bec1b-6c9f-406f-9f23-d01769bab6b8	0.0
bfe73ed9-9cb1-412b-9e84-e7c68f517ded	0.0
c0340b8b-dc25-4c59-a4bf-22316ebd6a01	0.0
c13155d7-861f-444a-a2f4-e7e9a4ddbc7e	0.0
c278090e-3e19-41c5-a0d3-73761dd5ce74	0.0
c3430981-b3ca-4024-af09-c88440371bcf	0.0
c3eac3bf-f3ce-4d2b-993d-34c5808e407e	0.0
c439d928-a040-4463-a505-665ff0b5c437	0.0
c6475952-cb85-44f8-9730-203d1f9ac922	0.0
c68e23c3-25dd-461f-9b05-482a6b6343bc	0.0
c733b9f0-3fde-4130-a0d5-0900d767ac5a	0.0
c752c41a-add9-457c-b5a6-fc0cb6c5a4e3	0.0
c7a52756-bf07-4dd4-a718-4ccd31c725b8	0.0
c81ff718-c2c1-4cf3-a06d-4b8ca5af3628	0.0
c833447f-c320-4fa3-8a35-4aeaff583e99	0.0
c8fce7e3-5e2d-4549-ae09-9df646370f10	0.0
c9cc5736-7a09-40f0-8637-9d58e698efb5	0.0
c9edf2f1-f5ad-4d71-afba-ef579e04ae49	0.0
ca174fba-04c9-4312-82fd-994083eee019	0.0
ca745d18-3692-413d-a86c-96a6e3ff3e1a	0.0
caa8b28e-2dc9-41d9-815b-209e94f5bf53	0.0
caa8c5b9-2a2a-4dba-ad4d-82dbf50029a8	0.0
cabaed6e-0055-4abc-aeca-c5c5b377cc03	0.0
cb28e6ad-e951-4e9b-959c-8ffa508372f2	0.0
cba39cd7-30fb-40a2-87c6-05af0085bb4d	0.0
cbc4c517-606c-428f-9bb2-20e40a27faa2	0.0
cbd9f64c-cf38-4a43-93d6-84b265976544	0.0
cbdd7dde-c2ad-4669-b0db-d68a392490e9	0.0
cbf81046-62c2-4fbd-b9ba-eecd17e44b90	0.0
ccbf2673-fee5-4ba9-9d8e-75418a84977e	0.0
ccfbd8b4-08f8-4773-9ecc-99b28c11726e	0.0
cfbce04e-fdd5-4523-b7db-b04eee0eb9ca	0.0
cffa017a-8101-4325-b2fa-ac92f63386c6	0.0
d15912f7-8b60-496d-bca1-d78efadc1d3c	0.0
d16a30e1-8647-4603-b1b4-989284b5b6ee	0.0
d29d0e82-3fa8-456f-bfbb-a7c386646e15	0.0
d3b4a987-0926-493a-9dbf-22e2305cd0ce	0.0
d3e531f0-0a9c-4459-840b-fae1c6356bd9	0.0
d42362b2-af2f-4e50-b788-15fcded0d1da	0.0
d5260149-338c-4ff0-8b30-0d218e1e9123	0.0
d6461b6b-fa53-4b38-a9c6-07e2cff961f4	0.0
d6cc9262-5ba2-410c-a707-d981a7459105	0.0
d8b04f74-7ed2-47ec-be34-0820d9e74a6e	0.0
d99d971a-a844-4979-8eb9-9b965ac09dd8	0.0
d9b5483b-412e-4476-b31a-04582bbe25c4	0.0
db4da44b-1fff-4357-8eee-6f3a481dc0d5	0.0
db4fe017-2586-4c48-ba75-dcf70ce8e03f	0.0
dbeefa9e-1560-4d4e-9566-31e57de9c019	0.0
dc9f2bd1-e156-4ae1-b91c-e9da9e937feb	0.0
de06c8a1-aaa4-47a2-8702-852405cb4e9d	0.0
e26f2f48-71a1-45bc-81f0-72d09a5cd61f	0.0
e28f192e-6509-4172-a054-bdc51b285d0e	0.0
e2958d6c-650a-438a-98c8-4e1fde68907c	0.0
e331c18c-4d7c-49a5-90b4-27956ba4c6e6	0.0
e3625c3a-24af-4022-a1df-28ad7c06fcdd	0.0
e3e93795-cfb6-43a1-b50e-b5f609b21a67	0.0
e473a856-7a1e-4e93-a599-d913948ab113	0.0
e732e5b6-7652-4dee-a4b3-82a7bdee579a	0.0
e787c697-b017-42b3-9b2b-5715a14e5243	0.0
e7cd6fed-fffc-4d15-8668-201bed2084b8	0.0
e7f0793e-5ff2-4d0b-b345-c5b547970b89	0.0
e86ad5fd-9c7d-4f6d-956a-400dc36f07fd	0.0
e8a22be9-37e7-4a22-9189-d1dbaf053e1d	0.0
e9cf0755-a54e-4589-93fc-b5af2c85e8fa	0.0
ea80ddb5-5818-4a2a-8c9a-d52f341f06ce	0.0
eaa48407-ed56-44e1-a564-bebb18a10de3	0.0
eae1965d-761b-4553-bca2-167290792a96	0.0
eaf871b0-d070-4286-bc3f-3ee0008e25f1	0.0
ed076894-b9a9-43cd-a0f4-2e0bb97958c9	0.0
ed33fb05-be62-4f47-9840-5b14a708d6c8	0.0
ede5f483-4d0d-4e41-8ae4-aa6f77e8a011	0.0
ee0157f3-c8b2-4f3b-be62-dcde3d4a293f	0.0
ee04273e-9bb7-4bdb-8f1c-824975d34b19	0.0
ee594fc4-0fa4-4897-b8d4-612f9e0e26fc	0.0
ef4c170a-faa2-42df-8c8c-f7a310f2a756	0.0
eff9b8b1-b3ec-4d59-acf4-b8ce77395389	0.0
f06d476b-1f84-4f77-b14c-64dc1a81f548	0.0
f115b970-2bab-4e0a-9735-6e42c314ef5b	0.0
f1b7fd87-516a-4759-bacf-74b8f747164d	0.0
f1e959eb-1e39-4756-9af4-9c2ab73c355b	0.0
f21b78fe-fd05-40a0-91c0-788f03801401	0.0
f238ed5a-e996-4cd1-bf77-06ad939000cf	0.0
f3613c5b-f3a9-45f0-86f0-296d53909c54	0.0
f701e239-0d37-48b6-8a0c-9b3f3263e84b	0.0
f71c427b-d92b-4d91-96d6-6b91f9da111c	0.0
f7f76852-e458-4e67-9fa5-2de837de8331	0.0
f846c524-674c-4317-a523-9d7777ee1d0e	0.0
f88249f2-bdfa-4bff-a413-a000dc15c21f	0.0
f8942b03-fade-4e9c-a461-56394243860e	0.0
f8e36fac-3c3c-41bf-9102-094fd7b523b0	0.0
f93ab1d8-fc6a-433b-8419-c52453f471e9	0.0
f9a4a468-af4b-4161-93e1-fdc1e38f0ae4	0.0
fa1f5da5-175a-42e9-8a14-0515b1826771	0.0
fa2cbcef-f596-4a64-b7a9-1959468a0422	0.0
fadee326-e8ff-4270-b03e-f6418de481b4	0.0
fc03315d-66d1-4ab4-9a29-21635a49e261	0.0
fc493360-f61b-4cb7-9980-96eed7495cf7	0.0
fc79819f-ec46-4d3c-b215-1563d0079b08	0.0
fe0bbb2c-aa35-442e-9a4a-4591a833e9b7	0.0
fe7d55dc-8541-436c-adf2-89f4ca1f1e29	0.0
fed6aec3-63b7-4db1-87a0-5c7ba25a7ae3	0.0
ff392c21-daa3-4111-9ffd-ef58d9223891	0.0
ff4bb162-f249-4e6d-b75e-b99c7ce4703d	0.0
001fc80a-e6b7-4053-9f58-1995082b1576	1.0
06de2d94-de57-425d-94b1-1b04438358ff	1.0
0bdf0e8a-378f-412c-8341-276915672220	1.0
0c794baa-9627-41f4-af0c-5eb2b657866d	1.0
39c40ff9-3d82-43a8-a657-43aa291c88b6	1.0
4cd076f2-f65c-4798-a1f3-773fec69c8bd	1.0
4d814b9e-4f0b-4ad8-995a-be4fc8cdf82b	1.0
8b723694-97e5-42c1-83bd-7223ebfe0b80	1.0
96ecd3a1-7b84-4a2b-a96e-b78fd7323a1f	1.0
b3c51c37-daaa-40df-acec-4ec99a7cbc9b	1.0
dfc93def-48f2-4f06-bd8a-b6cd15089bca	1.0
e646e0e9-f0aa-4d8b-b418-64eb87e42d1f	1.0
eb71198a-c8ba-484d-88a2-38a1baec15e3	1.0
